"","date","lag_14_name","Rides","name","description"
"6920",2016-04-21,"l14_41310",2.952,"Paulina","Paulina (Brown Line)"
"6921",2016-04-22,"l14_41310",2.752,"Paulina","Paulina (Brown Line)"
"6922",2016-04-25,"l14_41310",2.841,"Paulina","Paulina (Brown Line)"
"6923",2016-04-26,"l14_41310",2.985,"Paulina","Paulina (Brown Line)"
"6924",2016-04-27,"l14_41310",2.903,"Paulina","Paulina (Brown Line)"
"6925",2016-04-28,"l14_41310",2.876,"Paulina","Paulina (Brown Line)"
"6926",2016-04-29,"l14_41310",2.908,"Paulina","Paulina (Brown Line)"
"6927",2016-05-02,"l14_41310",2.706,"Paulina","Paulina (Brown Line)"
"6928",2016-05-03,"l14_41310",2.706,"Paulina","Paulina (Brown Line)"
"6929",2016-05-04,"l14_41310",2.66,"Paulina","Paulina (Brown Line)"
"6930",2016-05-05,"l14_41310",2.712,"Paulina","Paulina (Brown Line)"
"6931",2016-05-06,"l14_41310",2.588,"Paulina","Paulina (Brown Line)"
"6932",2016-05-09,"l14_41310",2.824,"Paulina","Paulina (Brown Line)"
"6933",2016-05-10,"l14_41310",2.869,"Paulina","Paulina (Brown Line)"
"6934",2016-05-11,"l14_41310",2.877,"Paulina","Paulina (Brown Line)"
"6935",2016-05-12,"l14_41310",2.999,"Paulina","Paulina (Brown Line)"
"6936",2016-05-13,"l14_41310",2.793,"Paulina","Paulina (Brown Line)"
"6937",2016-05-16,"l14_41310",2.768,"Paulina","Paulina (Brown Line)"
"6938",2016-05-17,"l14_41310",2.899,"Paulina","Paulina (Brown Line)"
"6939",2016-05-18,"l14_41310",2.84,"Paulina","Paulina (Brown Line)"
"6940",2016-05-19,"l14_41310",2.967,"Paulina","Paulina (Brown Line)"
"6941",2016-05-20,"l14_41310",2.887,"Paulina","Paulina (Brown Line)"
"6942",2016-05-23,"l14_41310",2.738,"Paulina","Paulina (Brown Line)"
"6943",2016-05-24,"l14_41310",2.819,"Paulina","Paulina (Brown Line)"
"6944",2016-05-25,"l14_41310",2.921,"Paulina","Paulina (Brown Line)"
"6945",2016-05-26,"l14_41310",2.984,"Paulina","Paulina (Brown Line)"
"6946",2016-05-27,"l14_41310",2.863,"Paulina","Paulina (Brown Line)"
"6947",2016-05-30,"l14_41310",2.756,"Paulina","Paulina (Brown Line)"
"6948",2016-05-31,"l14_41310",2.89,"Paulina","Paulina (Brown Line)"
"6949",2016-06-01,"l14_41310",2.939,"Paulina","Paulina (Brown Line)"
"6950",2016-06-02,"l14_41310",2.958,"Paulina","Paulina (Brown Line)"
"6951",2016-06-03,"l14_41310",2.866,"Paulina","Paulina (Brown Line)"
"6952",2016-06-06,"l14_41310",2.743,"Paulina","Paulina (Brown Line)"
"6953",2016-06-07,"l14_41310",2.91,"Paulina","Paulina (Brown Line)"
"6954",2016-06-08,"l14_41310",2.769,"Paulina","Paulina (Brown Line)"
"6955",2016-06-09,"l14_41310",2.917,"Paulina","Paulina (Brown Line)"
"6956",2016-06-10,"l14_41310",2.584,"Paulina","Paulina (Brown Line)"
"6957",2016-06-13,"l14_41310",1.053,"Paulina","Paulina (Brown Line)"
"6958",2016-06-14,"l14_41310",2.8,"Paulina","Paulina (Brown Line)"
"6959",2016-06-15,"l14_41310",2.943,"Paulina","Paulina (Brown Line)"
"6960",2016-06-16,"l14_41310",2.991,"Paulina","Paulina (Brown Line)"
"6961",2016-06-17,"l14_41310",3.07,"Paulina","Paulina (Brown Line)"
"6962",2016-06-20,"l14_41310",2.846,"Paulina","Paulina (Brown Line)"
"6963",2016-06-21,"l14_41310",3.02,"Paulina","Paulina (Brown Line)"
"6964",2016-06-22,"l14_41310",2.993,"Paulina","Paulina (Brown Line)"
"6965",2016-06-23,"l14_41310",2.956,"Paulina","Paulina (Brown Line)"
"6966",2016-06-24,"l14_41310",3.164,"Paulina","Paulina (Brown Line)"
"6967",2016-06-27,"l14_41310",2.874,"Paulina","Paulina (Brown Line)"
"6968",2016-06-28,"l14_41310",3.019,"Paulina","Paulina (Brown Line)"
"6969",2016-06-29,"l14_41310",2.961,"Paulina","Paulina (Brown Line)"
"6970",2016-06-30,"l14_41310",3.036,"Paulina","Paulina (Brown Line)"
"6971",2016-07-01,"l14_41310",2.997,"Paulina","Paulina (Brown Line)"
"6972",2016-07-04,"l14_41310",2.759,"Paulina","Paulina (Brown Line)"
"6973",2016-07-05,"l14_41310",2.977,"Paulina","Paulina (Brown Line)"
"6974",2016-07-06,"l14_41310",2.758,"Paulina","Paulina (Brown Line)"
"6975",2016-07-07,"l14_41310",2.907,"Paulina","Paulina (Brown Line)"
"6976",2016-07-08,"l14_41310",2.837,"Paulina","Paulina (Brown Line)"
"6977",2016-07-11,"l14_41310",2.725,"Paulina","Paulina (Brown Line)"
"6978",2016-07-12,"l14_41310",2.897,"Paulina","Paulina (Brown Line)"
"6979",2016-07-13,"l14_41310",2.863,"Paulina","Paulina (Brown Line)"
"6980",2016-07-14,"l14_41310",2.864,"Paulina","Paulina (Brown Line)"
"6981",2016-07-15,"l14_41310",2.599,"Paulina","Paulina (Brown Line)"
"6982",2016-07-18,"l14_41310",0.948,"Paulina","Paulina (Brown Line)"
"6983",2016-07-19,"l14_41310",2.552,"Paulina","Paulina (Brown Line)"
"6984",2016-07-20,"l14_41310",2.801,"Paulina","Paulina (Brown Line)"
"6985",2016-07-21,"l14_41310",2.791,"Paulina","Paulina (Brown Line)"
"6986",2016-07-22,"l14_41310",2.895,"Paulina","Paulina (Brown Line)"
"6987",2016-07-25,"l14_41310",2.728,"Paulina","Paulina (Brown Line)"
"6988",2016-07-26,"l14_41310",2.829,"Paulina","Paulina (Brown Line)"
"6989",2016-07-27,"l14_41310",2.786,"Paulina","Paulina (Brown Line)"
"6990",2016-07-28,"l14_41310",2.951,"Paulina","Paulina (Brown Line)"
"6991",2016-07-29,"l14_41310",2.74,"Paulina","Paulina (Brown Line)"
"6992",2016-08-01,"l14_41310",2.792,"Paulina","Paulina (Brown Line)"
"6993",2016-08-02,"l14_41310",2.896,"Paulina","Paulina (Brown Line)"
"6994",2016-08-03,"l14_41310",2.93,"Paulina","Paulina (Brown Line)"
"6995",2016-08-04,"l14_41310",2.697,"Paulina","Paulina (Brown Line)"
"6996",2016-08-05,"l14_41310",2.766,"Paulina","Paulina (Brown Line)"
"6997",2016-08-08,"l14_41310",2.734,"Paulina","Paulina (Brown Line)"
"6998",2016-08-09,"l14_41310",2.992,"Paulina","Paulina (Brown Line)"
"6999",2016-08-10,"l14_41310",2.963,"Paulina","Paulina (Brown Line)"
"7000",2016-08-11,"l14_41310",3.104,"Paulina","Paulina (Brown Line)"
"7001",2016-08-12,"l14_41310",2.949,"Paulina","Paulina (Brown Line)"
"7002",2016-08-15,"l14_41310",2.709,"Paulina","Paulina (Brown Line)"
"7003",2016-08-16,"l14_41310",2.905,"Paulina","Paulina (Brown Line)"
"7004",2016-08-17,"l14_41310",2.892,"Paulina","Paulina (Brown Line)"
"7005",2016-08-18,"l14_41310",2.811,"Paulina","Paulina (Brown Line)"
"7006",2016-08-19,"l14_41310",2.696,"Paulina","Paulina (Brown Line)"
"7007",2016-08-22,"l14_41310",2.625,"Paulina","Paulina (Brown Line)"
"7008",2016-08-23,"l14_41310",2.889,"Paulina","Paulina (Brown Line)"
"7009",2016-08-24,"l14_41310",2.847,"Paulina","Paulina (Brown Line)"
"7010",2016-08-25,"l14_41310",2.859,"Paulina","Paulina (Brown Line)"
"7011",2016-08-26,"l14_41310",2.493,"Paulina","Paulina (Brown Line)"
"7012",2016-01-01,"l14_41330",2.339,"Montrose","Montrose (Blue Line)"
"7013",2016-01-04,"l14_41330",2.282,"Montrose","Montrose (Blue Line)"
"7014",2016-01-05,"l14_41330",2.311,"Montrose","Montrose (Blue Line)"
"7015",2016-01-06,"l14_41330",2.121,"Montrose","Montrose (Blue Line)"
"7016",2016-01-07,"l14_41330",1.319,"Montrose","Montrose (Blue Line)"
"7017",2016-01-08,"l14_41330",0.636,"Montrose","Montrose (Blue Line)"
"7018",2016-01-11,"l14_41330",1.723,"Montrose","Montrose (Blue Line)"
"7019",2016-01-12,"l14_41330",1.917,"Montrose","Montrose (Blue Line)"
"7020",2016-01-13,"l14_41330",1.967,"Montrose","Montrose (Blue Line)"
"7021",2016-01-14,"l14_41330",1.758,"Montrose","Montrose (Blue Line)"
"7022",2016-01-15,"l14_41330",0.868,"Montrose","Montrose (Blue Line)"
"7023",2016-01-18,"l14_41330",2.227,"Montrose","Montrose (Blue Line)"
"7024",2016-01-19,"l14_41330",2.309,"Montrose","Montrose (Blue Line)"
"7025",2016-01-20,"l14_41330",2.284,"Montrose","Montrose (Blue Line)"
"7026",2016-01-21,"l14_41330",2.265,"Montrose","Montrose (Blue Line)"
"7027",2016-01-22,"l14_41330",2.35,"Montrose","Montrose (Blue Line)"
"7028",2016-01-25,"l14_41330",2.182,"Montrose","Montrose (Blue Line)"
"7029",2016-01-26,"l14_41330",2.199,"Montrose","Montrose (Blue Line)"
"7030",2016-01-27,"l14_41330",2.264,"Montrose","Montrose (Blue Line)"
"7031",2016-01-28,"l14_41330",2.409,"Montrose","Montrose (Blue Line)"
"7032",2016-01-29,"l14_41330",2.313,"Montrose","Montrose (Blue Line)"
"7033",2016-02-01,"l14_41330",1.326,"Montrose","Montrose (Blue Line)"
"7034",2016-02-02,"l14_41330",2.3,"Montrose","Montrose (Blue Line)"
"7035",2016-02-03,"l14_41330",2.479,"Montrose","Montrose (Blue Line)"
"7036",2016-02-04,"l14_41330",2.418,"Montrose","Montrose (Blue Line)"
"7037",2016-02-05,"l14_41330",2.405,"Montrose","Montrose (Blue Line)"
"7038",2016-02-08,"l14_41330",2.379,"Montrose","Montrose (Blue Line)"
"7039",2016-02-09,"l14_41330",2.451,"Montrose","Montrose (Blue Line)"
"7040",2016-02-10,"l14_41330",2.49,"Montrose","Montrose (Blue Line)"
"7041",2016-02-11,"l14_41330",2.413,"Montrose","Montrose (Blue Line)"
"7042",2016-02-12,"l14_41330",2.415,"Montrose","Montrose (Blue Line)"
"7043",2016-02-15,"l14_41330",2.491,"Montrose","Montrose (Blue Line)"
"7044",2016-02-16,"l14_41330",2.38,"Montrose","Montrose (Blue Line)"
"7045",2016-02-17,"l14_41330",2.616,"Montrose","Montrose (Blue Line)"
"7046",2016-02-18,"l14_41330",2.464,"Montrose","Montrose (Blue Line)"
"7047",2016-02-19,"l14_41330",2.422,"Montrose","Montrose (Blue Line)"
"7048",2016-02-22,"l14_41330",2.356,"Montrose","Montrose (Blue Line)"
"7049",2016-02-23,"l14_41330",2.396,"Montrose","Montrose (Blue Line)"
"7050",2016-02-24,"l14_41330",2.343,"Montrose","Montrose (Blue Line)"
"7051",2016-02-25,"l14_41330",2.37,"Montrose","Montrose (Blue Line)"
"7052",2016-02-26,"l14_41330",2.182,"Montrose","Montrose (Blue Line)"
"7053",2016-02-29,"l14_41330",1.709,"Montrose","Montrose (Blue Line)"
"7054",2016-03-01,"l14_41330",2.458,"Montrose","Montrose (Blue Line)"
"7055",2016-03-02,"l14_41330",2.511,"Montrose","Montrose (Blue Line)"
"7056",2016-03-03,"l14_41330",2.519,"Montrose","Montrose (Blue Line)"
"7057",2016-03-04,"l14_41330",2.424,"Montrose","Montrose (Blue Line)"
"7058",2016-03-07,"l14_41330",2.427,"Montrose","Montrose (Blue Line)"
"7059",2016-03-08,"l14_41330",2.447,"Montrose","Montrose (Blue Line)"
"7060",2016-03-09,"l14_41330",2.409,"Montrose","Montrose (Blue Line)"
"7061",2016-03-10,"l14_41330",2.474,"Montrose","Montrose (Blue Line)"
"7062",2016-03-11,"l14_41330",2.399,"Montrose","Montrose (Blue Line)"
"7063",2016-03-14,"l14_41330",2.455,"Montrose","Montrose (Blue Line)"
"7064",2016-03-15,"l14_41330",2.413,"Montrose","Montrose (Blue Line)"
"7065",2016-03-16,"l14_41330",2.469,"Montrose","Montrose (Blue Line)"
"7066",2016-03-17,"l14_41330",2.524,"Montrose","Montrose (Blue Line)"
"7067",2016-03-18,"l14_41330",2.386,"Montrose","Montrose (Blue Line)"
"7068",2016-03-21,"l14_41330",2.45,"Montrose","Montrose (Blue Line)"
"7069",2016-03-22,"l14_41330",2.665,"Montrose","Montrose (Blue Line)"
"7070",2016-03-23,"l14_41330",2.529,"Montrose","Montrose (Blue Line)"
"7071",2016-03-24,"l14_41330",2.562,"Montrose","Montrose (Blue Line)"
"7072",2016-03-25,"l14_41330",2.539,"Montrose","Montrose (Blue Line)"
"7073",2016-03-28,"l14_41330",2.545,"Montrose","Montrose (Blue Line)"
"7074",2016-03-29,"l14_41330",2.541,"Montrose","Montrose (Blue Line)"
"7075",2016-03-30,"l14_41330",2.612,"Montrose","Montrose (Blue Line)"
"7076",2016-03-31,"l14_41330",2.598,"Montrose","Montrose (Blue Line)"
"7077",2016-04-01,"l14_41330",2.499,"Montrose","Montrose (Blue Line)"
"7078",2016-04-04,"l14_41330",2.221,"Montrose","Montrose (Blue Line)"
"7079",2016-04-05,"l14_41330",2.413,"Montrose","Montrose (Blue Line)"
"7080",2016-04-06,"l14_41330",2.355,"Montrose","Montrose (Blue Line)"
"7081",2016-04-07,"l14_41330",2.224,"Montrose","Montrose (Blue Line)"
"7082",2016-04-08,"l14_41330",2.074,"Montrose","Montrose (Blue Line)"
"7083",2016-04-11,"l14_41330",2.431,"Montrose","Montrose (Blue Line)"
"7084",2016-04-12,"l14_41330",2.519,"Montrose","Montrose (Blue Line)"
"7085",2016-04-13,"l14_41330",2.491,"Montrose","Montrose (Blue Line)"
"7086",2016-04-14,"l14_41330",2.547,"Montrose","Montrose (Blue Line)"
"7087",2016-04-15,"l14_41330",2.508,"Montrose","Montrose (Blue Line)"
"7088",2016-04-18,"l14_41330",2.465,"Montrose","Montrose (Blue Line)"
"7089",2016-04-19,"l14_41330",2.519,"Montrose","Montrose (Blue Line)"
"7090",2016-04-20,"l14_41330",2.491,"Montrose","Montrose (Blue Line)"
"7091",2016-04-21,"l14_41330",2.483,"Montrose","Montrose (Blue Line)"
"7092",2016-04-22,"l14_41330",2.33,"Montrose","Montrose (Blue Line)"
"7093",2016-04-25,"l14_41330",2.575,"Montrose","Montrose (Blue Line)"
"7094",2016-04-26,"l14_41330",2.573,"Montrose","Montrose (Blue Line)"
"7095",2016-04-27,"l14_41330",2.622,"Montrose","Montrose (Blue Line)"
"7096",2016-04-28,"l14_41330",2.619,"Montrose","Montrose (Blue Line)"
"7097",2016-04-29,"l14_41330",2.57,"Montrose","Montrose (Blue Line)"
"7098",2016-05-02,"l14_41330",1.915,"Montrose","Montrose (Blue Line)"
"7099",2016-05-03,"l14_41330",2.487,"Montrose","Montrose (Blue Line)"
"7100",2016-05-04,"l14_41330",2.478,"Montrose","Montrose (Blue Line)"
"7101",2016-05-05,"l14_41330",2.5,"Montrose","Montrose (Blue Line)"
"7102",2016-05-06,"l14_41330",2.363,"Montrose","Montrose (Blue Line)"
"7103",2016-05-09,"l14_41330",2.466,"Montrose","Montrose (Blue Line)"
"7104",2016-05-10,"l14_41330",2.276,"Montrose","Montrose (Blue Line)"
"7105",2016-05-11,"l14_41330",1.986,"Montrose","Montrose (Blue Line)"
"7106",2016-05-12,"l14_41330",2.087,"Montrose","Montrose (Blue Line)"
"7107",2016-05-13,"l14_41330",1.884,"Montrose","Montrose (Blue Line)"
"7108",2016-05-16,"l14_41330",1.731,"Montrose","Montrose (Blue Line)"
"7109",2016-05-17,"l14_41330",1.796,"Montrose","Montrose (Blue Line)"
"7110",2016-05-18,"l14_41330",1.865,"Montrose","Montrose (Blue Line)"
"7111",2016-05-19,"l14_41330",1.942,"Montrose","Montrose (Blue Line)"
"7112",2016-05-20,"l14_41330",1.907,"Montrose","Montrose (Blue Line)"
"7113",2016-05-23,"l14_41330",1.803,"Montrose","Montrose (Blue Line)"
"7114",2016-05-24,"l14_41330",1.819,"Montrose","Montrose (Blue Line)"
"7115",2016-05-25,"l14_41330",1.883,"Montrose","Montrose (Blue Line)"
"7116",2016-05-26,"l14_41330",1.879,"Montrose","Montrose (Blue Line)"
"7117",2016-05-27,"l14_41330",1.769,"Montrose","Montrose (Blue Line)"
"7118",2016-05-30,"l14_41330",1.719,"Montrose","Montrose (Blue Line)"
"7119",2016-05-31,"l14_41330",1.709,"Montrose","Montrose (Blue Line)"
"7120",2016-06-01,"l14_41330",1.593,"Montrose","Montrose (Blue Line)"
"7121",2016-06-02,"l14_41330",1.536,"Montrose","Montrose (Blue Line)"
"7122",2016-06-03,"l14_41330",1.494,"Montrose","Montrose (Blue Line)"
"7123",2016-06-06,"l14_41330",1.427,"Montrose","Montrose (Blue Line)"
"7124",2016-06-07,"l14_41330",1.546,"Montrose","Montrose (Blue Line)"
"7125",2016-06-08,"l14_41330",1.534,"Montrose","Montrose (Blue Line)"
"7126",2016-06-09,"l14_41330",1.56,"Montrose","Montrose (Blue Line)"
"7127",2016-06-10,"l14_41330",1.51,"Montrose","Montrose (Blue Line)"
"7128",2016-06-13,"l14_41330",0.618,"Montrose","Montrose (Blue Line)"
"7129",2016-06-14,"l14_41330",1.495,"Montrose","Montrose (Blue Line)"
"7130",2016-06-15,"l14_41330",1.605,"Montrose","Montrose (Blue Line)"
"7131",2016-06-16,"l14_41330",1.493,"Montrose","Montrose (Blue Line)"
"7132",2016-06-17,"l14_41330",1.525,"Montrose","Montrose (Blue Line)"
"7133",2016-06-20,"l14_41330",1.409,"Montrose","Montrose (Blue Line)"
"7134",2016-06-21,"l14_41330",1.473,"Montrose","Montrose (Blue Line)"
"7135",2016-06-22,"l14_41330",1.797,"Montrose","Montrose (Blue Line)"
"7136",2016-06-23,"l14_41330",2.005,"Montrose","Montrose (Blue Line)"
"7137",2016-06-24,"l14_41330",2.157,"Montrose","Montrose (Blue Line)"
"7138",2016-06-27,"l14_41330",2.163,"Montrose","Montrose (Blue Line)"
"7139",2016-06-28,"l14_41330",2.322,"Montrose","Montrose (Blue Line)"
"7140",2016-06-29,"l14_41330",2.481,"Montrose","Montrose (Blue Line)"
"7141",2016-06-30,"l14_41330",2.47,"Montrose","Montrose (Blue Line)"
"7142",2016-07-01,"l14_41330",2.365,"Montrose","Montrose (Blue Line)"
"7143",2016-07-04,"l14_41330",2.293,"Montrose","Montrose (Blue Line)"
"7144",2016-07-05,"l14_41330",2.49,"Montrose","Montrose (Blue Line)"
"7145",2016-07-06,"l14_41330",2.318,"Montrose","Montrose (Blue Line)"
"7146",2016-07-07,"l14_41330",2.438,"Montrose","Montrose (Blue Line)"
"7147",2016-07-08,"l14_41330",2.347,"Montrose","Montrose (Blue Line)"
"7148",2016-07-11,"l14_41330",2.42,"Montrose","Montrose (Blue Line)"
"7149",2016-07-12,"l14_41330",2.452,"Montrose","Montrose (Blue Line)"
"7150",2016-07-13,"l14_41330",2.423,"Montrose","Montrose (Blue Line)"
"7151",2016-07-14,"l14_41330",2.445,"Montrose","Montrose (Blue Line)"
"7152",2016-07-15,"l14_41330",2.297,"Montrose","Montrose (Blue Line)"
"7153",2016-07-18,"l14_41330",0.976,"Montrose","Montrose (Blue Line)"
"7154",2016-07-19,"l14_41330",2.343,"Montrose","Montrose (Blue Line)"
"7155",2016-07-20,"l14_41330",2.587,"Montrose","Montrose (Blue Line)"
"7156",2016-07-21,"l14_41330",2.646,"Montrose","Montrose (Blue Line)"
"7157",2016-07-22,"l14_41330",2.778,"Montrose","Montrose (Blue Line)"
"7158",2016-07-25,"l14_41330",2.699,"Montrose","Montrose (Blue Line)"
"7159",2016-07-26,"l14_41330",2.815,"Montrose","Montrose (Blue Line)"
"7160",2016-07-27,"l14_41330",2.806,"Montrose","Montrose (Blue Line)"
"7161",2016-07-28,"l14_41330",2.947,"Montrose","Montrose (Blue Line)"
"7162",2016-07-29,"l14_41330",2.823,"Montrose","Montrose (Blue Line)"
"7163",2016-08-01,"l14_41330",2.865,"Montrose","Montrose (Blue Line)"
"7164",2016-08-02,"l14_41330",2.839,"Montrose","Montrose (Blue Line)"
"7165",2016-08-03,"l14_41330",2.823,"Montrose","Montrose (Blue Line)"
"7166",2016-08-04,"l14_41330",2.853,"Montrose","Montrose (Blue Line)"
"7167",2016-08-05,"l14_41330",2.753,"Montrose","Montrose (Blue Line)"
"7168",2016-08-08,"l14_41330",2.683,"Montrose","Montrose (Blue Line)"
"7169",2016-08-09,"l14_41330",2.915,"Montrose","Montrose (Blue Line)"
"7170",2016-08-10,"l14_41330",2.913,"Montrose","Montrose (Blue Line)"
"7171",2016-08-11,"l14_41330",3.091,"Montrose","Montrose (Blue Line)"
"7172",2016-08-12,"l14_41330",2.897,"Montrose","Montrose (Blue Line)"
"7173",2016-08-15,"l14_41330",2.575,"Montrose","Montrose (Blue Line)"
"7174",2016-08-16,"l14_41330",2.58,"Montrose","Montrose (Blue Line)"
"7175",2016-08-17,"l14_41330",2.627,"Montrose","Montrose (Blue Line)"
"7176",2016-08-18,"l14_41330",2.621,"Montrose","Montrose (Blue Line)"
"7177",2016-08-19,"l14_41330",2.536,"Montrose","Montrose (Blue Line)"
"7178",2016-08-22,"l14_41330",2.415,"Montrose","Montrose (Blue Line)"
"7179",2016-08-23,"l14_41330",2.512,"Montrose","Montrose (Blue Line)"
"7180",2016-08-24,"l14_41330",2.607,"Montrose","Montrose (Blue Line)"
"7181",2016-08-25,"l14_41330",2.641,"Montrose","Montrose (Blue Line)"
"7182",2016-08-26,"l14_41330",2.484,"Montrose","Montrose (Blue Line)"
"7183",2016-01-01,"l14_41400",11.265,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7184",2016-01-04,"l14_41400",9.315,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7185",2016-01-05,"l14_41400",9.747,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7186",2016-01-06,"l14_41400",8.981,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7187",2016-01-07,"l14_41400",6.754,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7188",2016-01-08,"l14_41400",3.011,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7189",2016-01-11,"l14_41400",7.297,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7190",2016-01-12,"l14_41400",8.937,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7191",2016-01-13,"l14_41400",9.322,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7192",2016-01-14,"l14_41400",9.399,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7193",2016-01-15,"l14_41400",5.837,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7194",2016-01-18,"l14_41400",9.525,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7195",2016-01-19,"l14_41400",9.734,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7196",2016-01-20,"l14_41400",9.889,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7197",2016-01-21,"l14_41400",9.595,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7198",2016-01-22,"l14_41400",10.385,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7199",2016-01-25,"l14_41400",9.061,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7200",2016-01-26,"l14_41400",9.242,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7201",2016-01-27,"l14_41400",9.51,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7202",2016-01-28,"l14_41400",10.125,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7203",2016-01-29,"l14_41400",10.712,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7204",2016-02-01,"l14_41400",6.921,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7205",2016-02-02,"l14_41400",9.269,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7206",2016-02-03,"l14_41400",9.745,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7207",2016-02-04,"l14_41400",10.018,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7208",2016-02-05,"l14_41400",10.517,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7209",2016-02-08,"l14_41400",10.25,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7210",2016-02-09,"l14_41400",10.6,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7211",2016-02-10,"l14_41400",10.523,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7212",2016-02-11,"l14_41400",10.54,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7213",2016-02-12,"l14_41400",11.027,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7214",2016-02-15,"l14_41400",10.699,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7215",2016-02-16,"l14_41400",10.176,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7216",2016-02-17,"l14_41400",10.829,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7217",2016-02-18,"l14_41400",10.756,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7218",2016-02-19,"l14_41400",10.806,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7219",2016-02-22,"l14_41400",10.307,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7220",2016-02-23,"l14_41400",10.257,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7221",2016-02-24,"l14_41400",10.382,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7222",2016-02-25,"l14_41400",10.454,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7223",2016-02-26,"l14_41400",10.81,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7224",2016-02-29,"l14_41400",9.478,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7225",2016-03-01,"l14_41400",10.976,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7226",2016-03-02,"l14_41400",10.867,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7227",2016-03-03,"l14_41400",11.052,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7228",2016-03-04,"l14_41400",11.824,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7229",2016-03-07,"l14_41400",10.676,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7230",2016-03-08,"l14_41400",10.808,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7231",2016-03-09,"l14_41400",9.82,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7232",2016-03-10,"l14_41400",10.526,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7233",2016-03-11,"l14_41400",11.091,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7234",2016-03-14,"l14_41400",10.865,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7235",2016-03-15,"l14_41400",10.183,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7236",2016-03-16,"l14_41400",10.678,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7237",2016-03-17,"l14_41400",10.572,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7238",2016-03-18,"l14_41400",10.955,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7239",2016-03-21,"l14_41400",10.65,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7240",2016-03-22,"l14_41400",11.176,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7241",2016-03-23,"l14_41400",11.055,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7242",2016-03-24,"l14_41400",10.869,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
"7243",2016-03-25,"l14_41400",11.653,"Roosevelt","Roosevelt (Red, Orange & Green Lines)"
